onetsoccode,Image_Generation_AIOE,Language_Modeling_AIOE
11-9199.08,0.09530255752154086,1.4485099447914291
11-9199.08,0.09530255752154086,1.2625537897814125
11-9199.08,0.09530255752154086,0.32801895482639976
11-9199.08,0.09530255752154086,0.11109238369188804
11-9199.08,0.09530255752154086,0.9796135483362292
11-9199.08,0.09530255752154086,1.0567445560923192
11-9199.09,0.3158333136536059,1.4485099447914291
11-9199.09,0.3158333136536059,1.2625537897814125
11-9199.09,0.3158333136536059,0.32801895482639976
11-9199.09,0.3158333136536059,0.11109238369188804
11-9199.09,0.3158333136536059,0.9796135483362292
11-9199.09,0.3158333136536059,1.0567445560923192
11-9199.10,0.9745951433410287,1.4485099447914291
11-9199.10,0.9745951433410287,1.2625537897814125
11-9199.10,0.9745951433410287,0.32801895482639976
11-9199.10,0.9745951433410287,0.11109238369188804
11-9199.10,0.9745951433410287,0.9796135483362292
11-9199.10,0.9745951433410287,1.0567445560923192
11-9199.11,1.551710453107435,1.4485099447914291
11-9199.11,1.551710453107435,1.2625537897814125
11-9199.11,1.551710453107435,0.32801895482639976
11-9199.11,1.551710453107435,0.11109238369188804
11-9199.11,1.551710453107435,0.9796135483362292
11-9199.11,1.551710453107435,1.0567445560923192
13-1011.00,0.42189136980307734,1.3998951263850345
13-1021.00,0.499920485258583,0.6609824851120675
13-1022.00,0.5474887562863664,0.7159831307349787
13-1023.00,0.930714031619752,1.4288141855997556
13-1031.00,0.9554495432257878,1.135114815208553
13-1032.00,0.5756054148865228,0.5044249062405725
13-1041.00,0.646212492083429,0.6535606971646437
13-1041.00,0.646212492083429,0.4516737868859161
13-1041.00,0.646212492083429,1.398570099192093
13-1041.00,0.646212492083429,0.06370782061948366
13-1041.00,0.646212492083429,0.019940690229900762
13-1041.00,0.646212492083429,1.383304043286223
13-1041.00,0.646212492083429,1.308960847984315
13-1041.01,0.892022725704074,0.6535606971646437
13-1041.01,0.892022725704074,0.4516737868859161
13-1041.01,0.892022725704074,1.398570099192093
13-1041.01,0.892022725704074,0.06370782061948366
13-1041.01,0.892022725704074,0.019940690229900762
13-1041.01,0.892022725704074,1.383304043286223
13-1041.01,0.892022725704074,1.308960847984315
13-1041.03,0.8210821142916452,0.6535606971646437
13-1041.03,0.8210821142916452,0.4516737868859161
13-1041.03,0.8210821142916452,1.398570099192093
13-1041.03,0.8210821142916452,0.06370782061948366
13-1041.03,0.8210821142916452,0.019940690229900762
13-1041.03,0.8210821142916452,1.383304043286223
13-1041.03,0.8210821142916452,1.308960847984315
13-1041.04,1.0388434677705898,0.6535606971646437
13-1041.04,1.0388434677705898,0.4516737868859161
13-1041.04,1.0388434677705898,1.398570099192093
13-1041.04,1.0388434677705898,0.06370782061948366
13-1041.04,1.0388434677705898,0.019940690229900762
13-1041.04,1.0388434677705898,1.383304043286223
13-1041.04,1.0388434677705898,1.308960847984315
13-1041.06,0.30405957196684213,0.6535606971646437
13-1041.06,0.30405957196684213,0.4516737868859161
13-1041.06,0.30405957196684213,1.398570099192093
13-1041.06,0.30405957196684213,0.06370782061948366
13-1041.06,0.30405957196684213,0.019940690229900762
13-1041.06,0.30405957196684213,1.383304043286223
13-1041.06,0.30405957196684213,1.308960847984315
13-1041.07,0.967838738119261,0.6535606971646437
13-1041.07,0.967838738119261,0.4516737868859161
13-1041.07,0.967838738119261,1.398570099192093
13-1041.07,0.967838738119261,0.06370782061948366
13-1041.07,0.967838738119261,0.019940690229900762
13-1041.07,0.967838738119261,1.383304043286223
13-1041.07,0.967838738119261,1.308960847984315
13-1041.08,1.3944937418271928,0.6535606971646437
13-1041.08,1.3944937418271928,0.4516737868859161
13-1041.08,1.3944937418271928,1.398570099192093
13-1041.08,1.3944937418271928,0.06370782061948366
13-1041.08,1.3944937418271928,0.019940690229900762
13-1041.08,1.3944937418271928,1.383304043286223
13-1041.08,1.3944937418271928,1.308960847984315
13-1051.00,1.5419774600455851,1.0833461192783869
13-1071.00,0.4506843040822134,1.4913138512951531
13-1074.00,-0.7069995306844903,-0.4936894424143835
13-1075.00,0.8154798836402035,1.4782531514074906
13-1081.00,1.354879765243524,1.1973997827803997
13-1081.00,1.354879765243524,1.0272210010257548
13-1081.00,1.354879765243524,1.0660604295102374
13-1081.01,1.4875188864033853,1.1973997827803997
13-1081.01,1.4875188864033853,1.0272210010257548
13-1081.01,1.4875188864033853,1.0660604295102374
13-1081.02,1.6255203042413153,1.1973997827803997
13-1081.02,1.6255203042413153,1.0272210010257548
13-1081.02,1.6255203042413153,1.0660604295102374
13-1111.00,0.9353693796942945,1.3829857254656814
13-1121.00,0.08457287134878168,0.4345959933781388
13-1131.00,0.7437935020012512,1.3970324566028032
13-1141.00,1.0136311963121274,1.2863304904921307
13-1151.00,0.7577043474355561,1.2984656091311553
13-1161.00,1.2642116877252731,1.2877281638310178
13-1161.00,1.2642116877252731,1.3995284682151776
13-1161.01,1.1255578313404728,1.2877281638310178
13-1161.01,1.1255578313404728,1.3995284682151776
13-1199.04,1.538777927124581,1.339562880025068
13-1199.04,1.538777927124581,1.2821028942789203
13-1199.04,1.538777927124581,1.0875261611236753
13-1199.05,1.0917065326406008,1.339562880025068
13-1199.05,1.0917065326406008,1.2821028942789203
13-1199.05,1.0917065326406008,1.0875261611236753
13-1199.06,1.1073219813893007,1.339562880025068
13-1199.06,1.1073219813893007,1.2821028942789203
13-1199.06,1.1073219813893007,1.0875261611236753
13-2011.00,1.0832456060697708,1.2340911451102508
13-2023.00,1.1273982217173122,0.7180597365668522
13-2031.00,1.061639504891378,1.1028610804765495
13-2041.00,1.1425633534062403,1.1423351287879295
13-2052.00,0.8471603488936468,1.319087881788063
13-2053.00,1.0993734683207619,1.192332189594891
13-2061.00,1.1471740192350792,1.3445866671231992
13-2071.00,0.6292661226273533,1.3269920951673424
13-2072.00,0.22270013787842852,1.2786955067316779
13-2081.00,0.9059078647899648,1.1526942204331958
13-2082.00,0.914554398924617,1.033865306474101
13-2099.01,0.8582880935777049,1.168251108593329
13-2099.01,0.8582880935777049,1.2914964344226483
13-2099.04,0.9082127925534373,1.168251108593329
